"MOD_NAME","ITM_NAME","PAG_NAME","DSCR","ITM_TYPE","FLD_LEN","DECML","ITM_REQUIRED","ITM_UNIQUE"
"INEX","QUERY","INEX","Any open/pending queries on this record","NUMBER","1",NULL,"False","False"
"INEX","REC_ID","INEX","Record ID","CHAR","36",NULL,"True","True"
"IUSM_CATALOG","ALIAS_ID",NULL,"Patient Number","CHAR","100",NULL,NULL,NULL
"IUSM_CATALOG","CLINICAL_EVENT",NULL,"Event Name","CHAR","100",NULL,NULL,NULL
"IUSM_CATALOG","CONCENTRATION",NULL,"Concentration","NUMBER","12","4",NULL,NULL
"IUSM_CATALOG","CUSTODIAL_DOMAIN",NULL,"Custodial Domain","CHAR","10",NULL,NULL,NULL
"IUSM_CATALOG","MASS_UG",NULL,"Mass ug","NUMBER","12","4",NULL,NULL
"IUSM_CATALOG","NUM_AVAILABLE",NULL,"Num Aliquots Available","CHAR","100",NULL,NULL,NULL
"IUSM_CATALOG","QC",NULL,"QC Status","CHAR","100",NULL,NULL,NULL
"IUSM_CATALOG","QUANTITY",NULL,"Quantity","NUMBER","12","4",NULL,NULL
"IUSM_CATALOG","QUANTITY_UNITS",NULL,"Quantity Units","CHAR","100",NULL,NULL,NULL
"IUSM_CATALOG","RATIO_260_280",NULL,"Ratio 260 280","NUMBER","12","4",NULL,NULL
"IUSM_CATALOG","RIN",NULL,"RIN","NUMBER","12","4",NULL,NULL
"IUSM_CATALOG","SMS_SUBJECT_ID",NULL,"Internal ST Identifier","CHAR","100",NULL,NULL,NULL
"IUSM_CATALOG","SPECIMEN_NO",NULL,"Specimen Number","CHAR","10",NULL,NULL,NULL
"IUSM_CATALOG","TYPE",NULL,"Type","CHAR","100",NULL,NULL,NULL
"IUSM_CATALOG","VOLUME_RECEIVED",NULL,"Volume Received","NUMBER","12","4",NULL,NULL
"IUSM_CATALOG","VOLUME_RECEIVED_UNITS",NULL,"Volume Received Units","CHAR","100",NULL,NULL,NULL
"iu_genetic_consensus","",NULL,"Genetic Data - Consensus Coding Variants for GBA and LRRK2",NULL,NULL,NULL,NULL,NULL
"iu_genetic_consensus","CLIA",NULL,"Gene Screening Data","CHAR","1",NULL,NULL,NULL
"iu_genetic_consensus","DESCRP_CAT",NULL,"Additional description of categories (includes genetic categories)","CHAR","6",NULL,NULL,NULL
"iu_genetic_consensus","ENROLL_CAT",NULL,"Enrollment category","CHAR","8",NULL,NULL,NULL
"iu_genetic_consensus","ENROLL_STATUS",NULL,"enrollment status","CHAR","8",NULL,NULL,NULL
"iu_genetic_consensus","GBA_PATHVAR",NULL,"Indicates presence (1) or absence (0) or one or more pathogenic or likely pathogenic GBA variants with a moderate to high risk of Parkinson�s disease","NUMBER","2","0",NULL,NULL
"iu_genetic_consensus","GBA_POS",NULL,"Analyzed data indicates variant in GBA is present (1), no variants were identified (0), or there was no data for gene (-9)","NUMBER","2","0",NULL,NULL
"iu_genetic_consensus","GBA_VAR_CONF",NULL,"Variant(s) with more than one genetic platform supporting variant call (high confidence variants)","CHAR",NULL,NULL,NULL,NULL
"iu_genetic_consensus","GBA_VAR_ID",NULL,"Variant ID (protein position)","CHAR",NULL,NULL,NULL,NULL
"iu_genetic_consensus","GWAS",NULL,"GWAS data","CHAR","1",NULL,NULL,NULL
"iu_genetic_consensus","IMAGING_CAT",NULL,"Imaging category","CHAR","8",NULL,NULL,NULL
"iu_genetic_consensus","LRRK2_PATHVAR",NULL,"Indicates presence (1) or absence (0) or one or more pathogenic or likely pathogenic LRRK2 variants with a moderate to high risk of Parkinson�s disease","NUMBER","2","0",NULL,NULL
"iu_genetic_consensus","LRRK2_POS",NULL,"Analyzed data indicates variant in LRRK2 is present (1), no variants were identified (0), or there was no data for gene (-9)","NUMBER","2","0",NULL,NULL
"iu_genetic_consensus","LRRK2_VAR_CONF",NULL,"Variant(s) with more than one genetic platform supporting variant call (high confidence variants)","CHAR",NULL,NULL,NULL,NULL
"iu_genetic_consensus","LRRK2_VAR_ID",NULL,"Variant ID (protein position)","CHAR",NULL,NULL,NULL,NULL
"iu_genetic_consensus","NOTES",NULL,"Recommendations for exclusion from analyses based on current data and notes on missing data, and other notes about consensus curation","CHAR",NULL,NULL,NULL,NULL
"iu_genetic_consensus","PATNO",NULL,"Patient ID","NUMBER","5","0",NULL,NULL
"iu_genetic_consensus","RECRUITMENT_CAT",NULL,"Recruitment category","CHAR","8",NULL,NULL,NULL
"iu_genetic_consensus","RNASEQ",NULL,"RNA-sequencing data","CHAR","1",NULL,NULL,NULL
"iu_genetic_consensus","RNASEQ_VIS",NULL,"Count of RNA-sequencing visits with data","NUMBER","1","0",NULL,NULL
"iu_genetic_consensus","SANGER",NULL,"Sanger sequencing data","CHAR","1",NULL,NULL,NULL
"iu_genetic_consensus","WES",NULL,"Whole exome sequencing data","CHAR","1",NULL,NULL,NULL
"iu_genetic_consensus","WGS",NULL,"Whole genome sequencing data","CHAR","1",NULL,NULL,NULL
"LAB","","LAB","Research Biospecimens",NULL,NULL,NULL,NULL,NULL
"LAB","BLDDRDT","LAB","Date of blood draw","DATE",NULL,NULL,"False","False"
"LAB","BLDPLAS","LAB","Blood for plasma level","NUMBER","12","0","False","False"
"LAB","BLDRNA","LAB","Blood for PAXgene","NUMBER","12","0","False","False"
"LAB","BLDRNATM","LAB","Time of PAXgene collection","TIME",NULL,NULL,"False","False"
"LAB","BLDSER","LAB","Blood for serum","NUMBER","12","0","False","False"
"LAB","BLDSERTM","LAB","Time of serum collection","TIME",NULL,NULL,"False","False"
"LAB","BLDWHL","LAB","Whole blood","NUMBER","12","0","False","False"
"LAB","BLDWHLTM","LAB","Time of whole blood collection","TIME",NULL,NULL,"False","False"
"LAB","BLDWHLTMP","LAB","Whole blood Storage Temperature (Celsius)","NUMBER","12","0","False","False"
"LAB","BLDWHLVL","LAB","Whole blood volume (milliliters)","NUMBER","18","8","False","False"
"LAB","BSALQN","LAB","Number of aliquot tubes for serum","NUMBER","12","0","False","False"
"LAB","BSCFRG","LAB","Temperature of serum centrifugation (Celsius)","NUMBER","12","0","False","False"
"LAB","BSFTM","LAB","Time serum samples placed in freezer","TIME",NULL,NULL,"False","False"
"LAB","BSSPNDR","LAB","Duration of serum centrifugation (minutes)","NUMBER","12","0","False","False"
"LAB","BSSPNRT","LAB","Rate of serum centrifugation (xg)","NUMBER","12","0","False","False"
"LAB","BSSPNTM","LAB","Time of serum centrifugation","TIME",NULL,NULL,"False","False"
"LAB","BSSTTMP","LAB","Serum storage temperature (Celsius)","NUMBER","12","0","False","False"
"LAB","BSVAFT","LAB","Serum volume aliquotted after spinning (milliliters)","NUMBER","18","8","False","False"
"LAB","CNO","LAB","Site Number","NUMBER","12","0","True","False"
"LAB","DurBLDSERTM",NULL,"Duration from time of last intake of food to serum sampling","NUMBER","13","4",NULL,NULL
"LAB","DurPLASFFTM",NULL,"Duration from plasma collection to freezing","NUMBER","13","4",NULL,NULL
"LAB","DurPLASSPNTM",NULL,"Duration from plasma collection to start of centrifugation","NUMBER","13","4",NULL,NULL
"LAB","DurPLASTM",NULL,"Duration from time of last intake of food to time of plasma sampling","NUMBER","13","4",NULL,NULL
"LAB","DurSERFFTM",NULL,"Duration from time of serum collection to freezing","NUMBER","13","4",NULL,NULL
"LAB","DurSERSPNTM",NULL,"Duration from time of serum collection to start of centrifugation","NUMBER","13","4",NULL,NULL
"LAB","DurUT1FFTM",NULL,"Duration from time of urine collection to freezing","NUMBER","13","4",NULL,NULL
"LAB","DurUT1SPNTM",NULL,"Duration from time of urine collection to start of centrifugation","NUMBER","13","4",NULL,NULL
"LAB","DurUT1TM",NULL,"Duration from time of last intake of food to urine sampling","NUMBER","13","4",NULL,NULL
"LAB","EVENT_ID","LAB","Visit ID","CHAR","3",NULL,"True","False"
"LAB","FASTSTAT","LAB","Fasting Status","NUMBER","12","0","False","False"
"LAB","INFODT","LAB","Assessment Date","DATE",NULL,NULL,"True","False"
"LAB","LAST_UPDATE","LAB","Date of most recent update to record","DATE",NULL,NULL,"True","False"
"LAB","LMDT","LAB","Date of last meal","DATE",NULL,NULL,"False","False"
"LAB","LMTM","LAB","Time of last meal","TIME",NULL,NULL,"False","False"
"LAB","ORIG_ENTRY","LAB","Date of original data entry","DATE",NULL,NULL,"True","False"
"LAB","PAG_NAME","LAB","Page Name","CHAR","12",NULL,"True","False"
"LAB","PATNO","LAB","Participant ID","NUMBER","18","0","True","False"
"LAB","PDMEDDT","LAB","Date of most recent PD med dose","DATE",NULL,NULL,"False","False"
"LAB","PDMEDTM","LAB","Time of most recent PD med dose","TIME",NULL,NULL,"False","False"
"LAB","PDMEDYN","LAB","Is subject on medication for PD","NUMBER","1",NULL,"False","False"
"LAB","PLAALQN","LAB","Number of aliquot tubes for plasma","NUMBER","12","0","False","False"
"LAB","PLASBFCT","LAB","Plasma - Buffy Coat","NUMBER","12","0","False","False"
"LAB","PLASCFRG","LAB","Temperature of plasma centrifugation (Celsius)","NUMBER","12","0","False","False"
"LAB","PLASFTM","LAB","Time plasma samples placed in freezer","TIME",NULL,NULL,"False","False"
"LAB","PLASPNDR","LAB","Duration of plasma centrifugation (minutes)","NUMBER","12","0","False","False"
"LAB","PLASPNRT","LAB","Rate of plasma centrifugation (xg)","NUMBER","12","0","False","False"
"LAB","PLASPNTM","LAB","Time of plasma centrifugation","TIME",NULL,NULL,"False","False"
"LAB","PLASTM","LAB","Time of plasma collection","TIME",NULL,NULL,"False","False"
"LAB","PLASTTMP","LAB","Plasma storage temperature (Celsius)","NUMBER","12","0","False","False"
"LAB","PLASVAFT","LAB","Plasma volume aliquotted after spinning (milliliters)","NUMBER","18","8","False","False"
"LAB","QUERY","LAB","Any open/pending queries on this record","NUMBER","1",NULL,"False","False"
"LAB","REC_ID","LAB","Record ID","CHAR","36",NULL,"True","True"
"LAB","RNAFDT","LAB","Date PAXgene sample placed in freezer","DATE",NULL,NULL,"False","False"
"LAB","RNAFTM","LAB","Time PAXgene sample placed in freezer","TIME",NULL,NULL,"False","False"
"LAB","RNASTTMP","LAB","RNA Storage Temperature (Celsius)","NUMBER","12","0","False","False"
"LAB","UASPEC","LAB","Urine Specimen","NUMBER","12","0","False","False"
"LAB","UASPECDT","LAB","Urine Specimen Collection Date","DATE",NULL,NULL,"False","False"
"LAB","UT1CFRG","LAB","Temperature of urine centrifugation (Celsius)","NUMBER","12","0","False","False"
"LAB","UT1FTM","LAB","Time urine tube 1 placed in freezer","TIME",NULL,NULL,"False","False"
"LAB","UT1SPNDR","LAB","Duration of urine centrifugation (minutes)","NUMBER","12","0","False","False"
"LAB","UT1SPNRT","LAB","Rate of urine centrifugation (xg)","NUMBER","12","0","False","False"
"LAB","UT1SPNTM","LAB","Time of urine centrifugation","TIME",NULL,NULL,"False","False"
"LAB","UT1TM","LAB","Time of urine tube 1 collection","TIME",NULL,NULL,"False","False"
"LEDDLOG","","LEDDLOG","LEDD Concomitant Medication Log",NULL,NULL,NULL,NULL,NULL
"LEDDLOG","CNO","LEDDLOG","Site Number","NUMBER","12","0","True","False"
"LEDDLOG","EVENT_ID","LEDDLOG","Visit ID","CHAR","3",NULL,"True","False"
"LEDDLOG","INFODT","LEDDLOG","Assessment Date","DATE",NULL,NULL,"True","False"
"LEDDLOG","LAST_UPDATE","LEDDLOG","Date of most recent update to record","DATE",NULL,NULL,"True","False"
"LEDDLOG","LEDD","LEDDLOG","Levodopa Equivalent Daily Dose","CHAR",NULL,NULL,"False","False"
"LEDDLOG","LEDDOSE","LEDDLOG","Dose Taken","NUMBER","18","8","False","False"
"LEDDLOG","LEDDOSFRQ","LEDDLOG","Frequency","NUMBER","12","0","False","False"
"LEDDLOG","LEDDOSSTR","LEDDLOG","Dose Strength","CHAR",NULL,NULL,"False","False"
"LEDDLOG","LEDDSTRMG","LEDDLOG","Dose in mg of the Levodopa equivalent drug only","NUMBER","18","8","False","False"
"LEDDLOG","LEDTRT","LEDDLOG","Medication","CHAR",NULL,NULL,"False","False"
"LEDDLOG","ORIG_ENTRY","LEDDLOG","Date of original data entry","DATE",NULL,NULL,"True","False"
"LEDDLOG","PAG_NAME","LEDDLOG","Page Name","CHAR","12",NULL,"True","False"
"LEDDLOG","PATNO","LEDDLOG","Participant ID","NUMBER","18","0","True","False"
"LEDDLOG","QUERY","LEDDLOG","Any open/pending queries on this record","NUMBER","1",NULL,"False","False"
"LEDDLOG","REC_ID","LEDDLOG","Record ID","CHAR","36",NULL,"True","True"
"LEDDLOG","SEQNO","LEDDLOG","Sequence Number","NUMBER","12","0","True","False"
"LEDDLOG","STARTDT","LEDDLOG","Start Date","DATE",NULL,NULL,"False","False"
"LEDDLOG","STOPDT","LEDDLOG","Stop Date","DATE",NULL,NULL,"False","False"
"LEXICAL","","LEXICAL","Lexical Fluency",NULL,NULL,NULL,NULL,NULL
"LEXICAL","CNO","LEXICAL","Site Number","NUMBER","12","0","True","False"
"LEXICAL","EVENT_ID","LEXICAL","Visit ID","CHAR","3",NULL,"True","False"
"LEXICAL","INFODT","LEXICAL","Assessment Date","DATE",NULL,NULL,"True","False"
"LEXICAL","LAST_UPDATE","LEXICAL","Date of most recent update to record","DATE",NULL,NULL,"True","False"
"LEXICAL","LXFLUEA","LEXICAL","Lexical Fluency - letter A","NUMBER","12","0","False","False"
"LEXICAL","LXFLUEF","LEXICAL","Lexical Fluency - letter F","NUMBER","12","0","False","False"
"LEXICAL","LXFLUES","LEXICAL","Lexical Fluency - letter S","NUMBER","12","0","False","False"
"LEXICAL","ORIG_ENTRY","LEXICAL","Date of original data entry","DATE",NULL,NULL,"True","False"
"LEXICAL","PAG_NAME","LEXICAL","Page Name","CHAR","12",NULL,"True","False"
"LEXICAL","PATNO","LEXICAL","Participant ID","NUMBER","18","0","True","False"
"LEXICAL","QUERY","LEXICAL","Any open/pending queries on this record","NUMBER","1",NULL,"False","False"
"LEXICAL","REC_ID","LEXICAL","Record ID","CHAR","36",NULL,"True","True"
"LINEORNT","","LINEORNT","Benton Judgement of Line Orientation",NULL,NULL,NULL,NULL,NULL
"LINEORNT","AGE_ASSESS_JLO",NULL,"Age at Assessment - Line Orientation","NUMBER","8","0",NULL,NULL
"LINEORNT","BJLOT1","BENTONOD","Benton Test Item 1","NUMBER","12","0","False","False"
"LINEORNT","BJLOT10","BENTONEV","Benton Test Item 10","NUMBER","12","0","False","False"
"LINEORNT","BJLOT11","BENTONOD","Benton Test Item 11","NUMBER","12","0","False","False"
"LINEORNT","BJLOT12","BENTONEV","Benton Test Item 12","NUMBER","12","0","False","False"
"LINEORNT","BJLOT13","BENTONOD","Benton Test Item 13","NUMBER","12","0","False","False"
"LINEORNT","BJLOT14","BENTONEV","Benton Test Item 14","NUMBER","12","0","False","False"
"LINEORNT","BJLOT15","BENTONOD","Benton Test Item 15","NUMBER","12","0","False","False"
"LINEORNT","BJLOT16","BENTONEV","Benton Test Item 16","NUMBER","12","0","False","False"
"LINEORNT","BJLOT17","BENTONOD","Benton Test Item 17","NUMBER","12","0","False","False"
"LINEORNT","BJLOT18","BENTONEV","Benton Test Item 18","NUMBER","12","0","False","False"
"LINEORNT","BJLOT19","BENTONOD","Benton Test Item 19","NUMBER","12","0","False","False"
"LINEORNT","BJLOT2","BENTONEV","Benton Test Item 2","NUMBER","12","0","False","False"
"LINEORNT","BJLOT20","BENTONEV","Benton Test Item 20","NUMBER","12","0","False","False"
"LINEORNT","BJLOT21","BENTONOD","Benton Test Item 21","NUMBER","12","0","False","False"
"LINEORNT","BJLOT22","BENTONEV","Benton Test Item 22","NUMBER","12","0","False","False"
"LINEORNT","BJLOT23","BENTONOD","Benton Test Item 23","NUMBER","12","0","False","False"
"LINEORNT","BJLOT24","BENTONEV","Benton Test Item 24","NUMBER","12","0","False","False"
"LINEORNT","BJLOT25","BENTONOD","Benton Test Item 25","NUMBER","12","0","False","False"
"LINEORNT","BJLOT26","BENTONEV","Benton Test Item 26","NUMBER","12","0","False","False"
"LINEORNT","BJLOT27","BENTONOD","Benton Test Item 27","NUMBER","12","0","False","False"
"LINEORNT","BJLOT28","BENTONEV","Benton Test Item 28","NUMBER","12","0","False","False"
"LINEORNT","BJLOT29","BENTONOD","Benton Test Item 29","NUMBER","12","0","False","False"
"LINEORNT","BJLOT3","BENTONOD","Benton Test Item 3","NUMBER","12","0","False","False"
"LINEORNT","BJLOT30","BENTONEV","Benton Test Item 30","NUMBER","12","0","False","False"
"LINEORNT","BJLOT4","BENTONEV","Benton Test Item 4","NUMBER","12","0","False","False"
"LINEORNT","BJLOT5","BENTONOD","Benton Test Item 5","NUMBER","12","0","False","False"
"LINEORNT","BJLOT6","BENTONEV","Benton Test Item 6","NUMBER","12","0","False","False"
"LINEORNT","BJLOT7","BENTONOD","Benton Test Item 7","NUMBER","12","0","False","False"
"LINEORNT","BJLOT8","BENTONEV","Benton Test Item 8","NUMBER","12","0","False","False"
"LINEORNT","BJLOT9","BENTONOD","Benton Test Item 9","NUMBER","12","0","False","False"
"LINEORNT","CNO","LINEORNT","Site Number","NUMBER","12","0","True","False"
"LINEORNT","DVS_JLO_MSSA",NULL,"Derived-MOANS (Age)","NUMBER","8","0",NULL,NULL
"LINEORNT","DVS_JLO_MSSAE",NULL,"Derived-MOANS (Age and Education)","NUMBER","8","2",NULL,NULL
"LINEORNT","EVENT_ID","LINEORNT","Visit ID","CHAR","3",NULL,"True","False"
"LINEORNT","INFODT","LINEORNT","Assessment Date","DATE",NULL,NULL,"True","False"
"LINEORNT","JLO_TOTCALC",NULL,"Line Orientation-Sum 15 item X2","NUMBER","8","0",NULL,NULL
"LINEORNT","JLO_TOTRAW",NULL,"Line Orientation-Sum 15 item","NUMBER","8","0",NULL,NULL
"LINEORNT","LAST_UPDATE","LINEORNT","Date of most recent update to record","DATE",NULL,NULL,"True","False"
"LINEORNT","ORIG_ENTRY","LINEORNT","Date of original data entry","DATE",NULL,NULL,"True","False"
"LINEORNT","PAG_NAME","LINEORNT","Page Name","CHAR","12",NULL,"True","False"
"LINEORNT","PATNO","LINEORNT","Participant ID","NUMBER","18","0","True","False"
"LINEORNT","QUERY","LINEORNT","Any open/pending queries on this record","NUMBER","1",NULL,"False","False"
"LINEORNT","REC_ID","LINEORNT","Record ID","CHAR","36",NULL,"True","True"
"LNSPD","","LNSPD","Letter - Number Sequencing",NULL,NULL,NULL,NULL,NULL
"LNSPD","AGE_ASSESS_LNS",NULL,"Age at Assessment - LNS","NUMBER","8","0",NULL,NULL
"LNSPD","CNO","LNSPD","Site Number","NUMBER","12","0","True","False"
"LNSPD","DVS_LNS",NULL,"Derived-LNS Scaled Score","NUMBER","8","0",NULL,NULL
"LNSPD","EVENT_ID","LNSPD","Visit ID","CHAR","3",NULL,"True","False"
"LNSPD","INFODT","LNSPD","Assessment Date","DATE",NULL,NULL,"True","False"
"LNSPD","LAST_UPDATE","LNSPD","Date of most recent update to record","DATE",NULL,NULL,"True","False"
"LNSPD","LNS1A","LNSPD","Trial 1a","NUMBER","12","0","False","False"
"LNSPD","LNS1B","LNSPD","Trial 1b","NUMBER","12","0","False","False"
"LNSPD","LNS1C","LNSPD","Trial 1c","NUMBER","12","0","False","False"
"LNSPD","LNS2A","LNSPD","Trial 2a","NUMBER","12","0","False","False"
"LNSPD","LNS2B","LNSPD","Trial 2b","NUMBER","12","0","False","False"
"LNSPD","LNS2C","LNSPD","Trial 2c","NUMBER","12","0","False","False"
"LNSPD","LNS3A","LNSPD","Trial 3a","NUMBER","12","0","False","False"
"LNSPD","LNS3B","LNSPD","Trial 3b","NUMBER","12","0","False","False"
"LNSPD","LNS3C","LNSPD","Trial 3c","NUMBER","12","0","False","False"
"LNSPD","LNS4A","LNSPD","Trial 4a","NUMBER","12","0","False","False"
"LNSPD","LNS4B","LNSPD","Trial 4b","NUMBER","12","0","False","False"
"LNSPD","LNS4C","LNSPD","Trial 4c","NUMBER","12","0","False","False"
"LNSPD","LNS5A","LNSPD","Trial 5a","NUMBER","12","0","False","False"
"LNSPD","LNS5B","LNSPD","Trial 5b","NUMBER","12","0","False","False"
"LNSPD","LNS5C","LNSPD","Trial 5c","NUMBER","12","0","False","False"
"LNSPD","LNS6A","LNSPD","Trial 6a","NUMBER","12","0","False","False"
"LNSPD","LNS6B","LNSPD","Trial 6b","NUMBER","12","0","False","False"
"LNSPD","LNS6C","LNSPD","Trial 6c","NUMBER","12","0","False","False"
"LNSPD","LNS7A","LNSPD","Trial 7a","NUMBER","12","0","False","False"
"LNSPD","LNS7B","LNSPD","Trial 7b","NUMBER","12","0","False","False"
"LNSPD","LNS7C","LNSPD","Trial 7c","NUMBER","12","0","False","False"
"LNSPD","LNS_TOTRAW",NULL,"LNS-Sum questions 1-7","NUMBER","8","0",NULL,NULL
"LNSPD","ORIG_ENTRY","LNSPD","Date of original data entry","DATE",NULL,NULL,"True","False"
"LNSPD","PAG_NAME","LNSPD","Page Name","CHAR","12",NULL,"True","False"
"LNSPD","PATNO","LNSPD","Participant ID","NUMBER","18","0","True","False"
"LNSPD","QUERY","LNSPD","Any open/pending queries on this record","NUMBER","1",NULL,"False","False"
"LNSPD","REC_ID","LNSPD","Record ID","CHAR","36",NULL,"True","True"
"LUMBAR","","LUMBAR","Lumbar Puncture",NULL,NULL,NULL,NULL,NULL
"LUMBAR","CNO","LUMBAR","Site Number","NUMBER","12","0","True","False"
